OpenJDK 64-Bit Server VM (25.265-b11) for linux-amd64 JRE (Zulu 8.48.0.53-CA-linux64) (1.8.0_265-b11), built on Jul 28 2020 03:24:25 by "zulu_re" with gcc 4.4.7 20120313 (Red Hat 4.4.7-3)
2021-03-16T17:53:16.854+1030: 856.620: [GC (Allocation Failure) [PSYoungGen: 1022495K->543K(1022976K)] 1051476K->29532K(3070976K), 0.0018521 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:53:24.220+1030: 863.986: [GC (Allocation Failure) [PSYoungGen: 1022495K->511K(1022976K)] 1051484K->29508K(3070976K), 0.0030311 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:53:31.658+1030: 871.424: [GC (Allocation Failure) [PSYoungGen: 1022463K->543K(1022976K)] 1051460K->29540K(3070976K), 0.0018094 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:53:39.191+1030: 878.957: [GC (Allocation Failure) [PSYoungGen: 1022495K->543K(1022976K)] 1051492K->29540K(3070976K), 0.0042684 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2021-03-16T17:53:46.276+1030: 886.042: [GC (Allocation Failure) [PSYoungGen: 1022495K->575K(1022976K)] 1051492K->29572K(3070976K), 0.0021552 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:53:53.843+1030: 893.610: [GC (Allocation Failure) [PSYoungGen: 1022527K->607K(1022976K)] 1051524K->29604K(3070976K), 0.0038558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:54:01.152+1030: 900.918: [GC (Allocation Failure) [PSYoungGen: 1022559K->639K(1022976K)] 1051556K->29636K(3070976K), 0.0036734 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:54:08.594+1030: 908.360: [GC (Allocation Failure) [PSYoungGen: 1022591K->607K(1022976K)] 1051588K->29604K(3070976K), 0.0048224 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T17:54:15.845+1030: 915.612: [GC (Allocation Failure) [PSYoungGen: 1022559K->671K(1022976K)] 1051556K->29668K(3070976K), 0.0034817 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:54:22.926+1030: 922.693: [GC (Allocation Failure) [PSYoungGen: 1022623K->384K(1022976K)] 1051620K->29716K(3070976K), 0.0037259 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
2021-03-16T17:54:30.268+1030: 930.035: [GC (Allocation Failure) [PSYoungGen: 1022336K->352K(1022976K)] 1051668K->29732K(3070976K), 0.0032416 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:54:37.588+1030: 937.354: [GC (Allocation Failure) [PSYoungGen: 1022304K->352K(1022976K)] 1051684K->29764K(3070976K), 0.0046813 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:54:44.665+1030: 944.432: [GC (Allocation Failure) [PSYoungGen: 1022304K->352K(1022976K)] 1051716K->29804K(3070976K), 0.0038404 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:54:51.987+1030: 951.753: [GC (Allocation Failure) [PSYoungGen: 1022304K->352K(1022976K)] 1051756K->29812K(3070976K), 0.0038595 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:54:59.499+1030: 959.266: [GC (Allocation Failure) [PSYoungGen: 1022304K->320K(1022976K)] 1051764K->29836K(3070976K), 0.0026837 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:55:06.967+1030: 966.734: [GC (Allocation Failure) [PSYoungGen: 1022272K->639K(1022976K)] 1051788K->30164K(3070976K), 0.0042830 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T17:55:14.400+1030: 974.166: [GC (Allocation Failure) [PSYoungGen: 1022591K->607K(1022976K)] 1052116K->30140K(3070976K), 0.0026633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:55:21.919+1030: 981.686: [GC (Allocation Failure) [PSYoungGen: 1022559K->607K(1022976K)] 1052092K->30140K(3070976K), 0.0025349 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:55:29.259+1030: 989.025: [GC (Allocation Failure) [PSYoungGen: 1022559K->639K(1022976K)] 1052092K->30180K(3070976K), 0.0021702 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:55:36.360+1030: 996.127: [GC (Allocation Failure) [PSYoungGen: 1022591K->607K(1022976K)] 1052132K->30156K(3070976K), 0.0020372 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:55:43.664+1030: 1003.431: [GC (Allocation Failure) [PSYoungGen: 1022559K->575K(1022976K)] 1052108K->30172K(3070976K), 0.0019445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:55:50.587+1030: 1010.353: [GC (Allocation Failure) [PSYoungGen: 1022527K->543K(1022976K)] 1052124K->30164K(3070976K), 0.0018947 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:55:57.889+1030: 1017.656: [GC (Allocation Failure) [PSYoungGen: 1022495K->575K(1022976K)] 1052116K->30212K(3070976K), 0.0019411 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:56:05.402+1030: 1025.168: [GC (Allocation Failure) [PSYoungGen: 1022527K->607K(1022976K)] 1052164K->30292K(3070976K), 0.0024220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:56:12.925+1030: 1032.692: [GC (Allocation Failure) [PSYoungGen: 1022559K->575K(1022976K)] 1052244K->30308K(3070976K), 0.0025053 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
2021-03-16T17:56:20.552+1030: 1040.319: [GC (Allocation Failure) [PSYoungGen: 1022527K->639K(1022976K)] 1052260K->30412K(3070976K), 0.0019534 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:56:27.557+1030: 1047.323: [GC (Allocation Failure) [PSYoungGen: 1022591K->607K(1022976K)] 1052364K->30412K(3070976K), 0.0054426 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:56:34.967+1030: 1054.733: [GC (Allocation Failure) [PSYoungGen: 1022559K->607K(1022976K)] 1052364K->30436K(3070976K), 0.0052301 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T17:56:42.475+1030: 1062.242: [GC (Allocation Failure) [PSYoungGen: 1022559K->671K(1022976K)] 1052388K->30508K(3070976K), 0.0044585 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:56:50.065+1030: 1069.831: [GC (Allocation Failure) [PSYoungGen: 1022623K->703K(1022976K)] 1052460K->30572K(3070976K), 0.0038591 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:56:57.501+1030: 1077.267: [GC (Allocation Failure) [PSYoungGen: 1022655K->480K(1022976K)] 1052524K->30652K(3070976K), 0.0047230 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:57:04.976+1030: 1084.742: [GC (GCLocker Initiated GC) [PSYoungGen: 1022432K->798K(1022976K)] 1052604K->30970K(3070976K), 0.0032151 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:57:12.471+1030: 1092.238: [GC (Allocation Failure) [PSYoungGen: 1022750K->830K(1022976K)] 1052925K->31005K(3070976K), 0.0034886 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:57:19.543+1030: 1099.310: [GC (Allocation Failure) [PSYoungGen: 1022782K->830K(1022976K)] 1052957K->31005K(3070976K), 0.0024106 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:57:26.523+1030: 1106.289: [GC (Allocation Failure) [PSYoungGen: 1022782K->862K(1022976K)] 1052957K->31037K(3070976K), 0.0025570 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:57:33.986+1030: 1113.753: [GC (Allocation Failure) [PSYoungGen: 1022814K->926K(1021952K)] 1052989K->31101K(3069952K), 0.0021202 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T17:57:41.387+1030: 1121.154: [GC (Allocation Failure) [PSYoungGen: 1021854K->958K(1022464K)] 1052029K->31133K(3070464K), 0.0020486 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T17:57:48.771+1030: 1128.538: [GC (Allocation Failure) [PSYoungGen: 1021886K->894K(1022464K)] 1052061K->31109K(3070464K), 0.0021348 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:57:56.227+1030: 1135.993: [GC (GCLocker Initiated GC) [PSYoungGen: 1021822K->894K(1022464K)] 1052038K->31190K(3070464K), 0.0044689 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T17:58:03.740+1030: 1143.507: [GC (Allocation Failure) [PSYoungGen: 1021822K->894K(1022464K)] 1052121K->31225K(3070464K), 0.0026602 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:58:11.210+1030: 1150.977: [GC (Allocation Failure) [PSYoungGen: 1021822K->894K(1022464K)] 1052153K->31297K(3070464K), 0.0022559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:58:18.742+1030: 1158.509: [GC (Allocation Failure) [PSYoungGen: 1021822K->958K(1022464K)] 1052225K->31369K(3070464K), 0.0020837 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:58:25.954+1030: 1165.721: [GC (Allocation Failure) [PSYoungGen: 1021886K->926K(1022464K)] 1052297K->31377K(3070464K), 0.0020460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:58:33.403+1030: 1173.169: [GC (Allocation Failure) [PSYoungGen: 1021854K->512K(1022464K)] 1052305K->31018K(3070464K), 0.0020367 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:58:40.679+1030: 1180.445: [GC (Allocation Failure) [PSYoungGen: 1021440K->445K(1022464K)] 1051946K->31024K(3070464K), 0.0021084 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:58:48.180+1030: 1187.946: [GC (Allocation Failure) [PSYoungGen: 1021373K->445K(1022464K)] 1051952K->31088K(3070464K), 0.0020982 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:58:54.996+1030: 1194.763: [GC (Allocation Failure) [PSYoungGen: 1021373K->384K(1022464K)] 1052016K->31066K(3070464K), 0.0018935 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:59:01.356+1030: 1201.123: [GC (Allocation Failure) [PSYoungGen: 1021312K->349K(1022464K)] 1051994K->31040K(3070464K), 0.0044056 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:59:07.807+1030: 1207.573: [GC (Allocation Failure) [PSYoungGen: 1021277K->349K(1022464K)] 1051968K->31040K(3070464K), 0.0045457 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:59:14.184+1030: 1213.950: [GC (Allocation Failure) [PSYoungGen: 1021277K->381K(1022464K)] 1051968K->31072K(3070464K), 0.0045674 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:59:20.867+1030: 1220.634: [GC (Allocation Failure) [PSYoungGen: 1021309K->416K(1022464K)] 1052000K->31106K(3070464K), 0.0059522 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:59:27.230+1030: 1226.996: [GC (Allocation Failure) [PSYoungGen: 1021344K->384K(1022464K)] 1052034K->31074K(3070464K), 0.0039155 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T17:59:33.684+1030: 1233.451: [GC (Allocation Failure) [PSYoungGen: 1021312K->416K(1022464K)] 1052002K->31106K(3070464K), 0.0044608 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:59:40.626+1030: 1240.393: [GC (Allocation Failure) [PSYoungGen: 1021344K->381K(1022464K)] 1052034K->31080K(3070464K), 0.0047388 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T17:59:48.072+1030: 1247.839: [GC (Allocation Failure) [PSYoungGen: 1021309K->413K(1022464K)] 1052008K->31120K(3070464K), 0.0025912 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T17:59:55.523+1030: 1255.289: [GC (Allocation Failure) [PSYoungGen: 1021341K->413K(1022976K)] 1052048K->31120K(3070976K), 0.0023759 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:00:02.997+1030: 1262.763: [GC (Allocation Failure) [PSYoungGen: 1021853K->448K(1022464K)] 1052560K->31154K(3070464K), 0.0018456 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:00:10.438+1030: 1270.205: [GC (Allocation Failure) [PSYoungGen: 1021888K->480K(1022976K)] 1052594K->31186K(3070976K), 0.0017562 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:00:17.727+1030: 1277.494: [GC (Allocation Failure) [PSYoungGen: 1022432K->224K(1022976K)] 1053138K->31224K(3070976K), 0.0019640 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:00:24.770+1030: 1284.536: [GC (Allocation Failure) [PSYoungGen: 1022176K->224K(1022976K)] 1053176K->31240K(3070976K), 0.0016784 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:00:31.957+1030: 1291.724: [GC (Allocation Failure) [PSYoungGen: 1022176K->224K(1022976K)] 1053192K->31272K(3070976K), 0.0020118 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:00:39.437+1030: 1299.203: [GC (Allocation Failure) [PSYoungGen: 1022176K->256K(1022976K)] 1053224K->31312K(3070976K), 0.0030014 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T18:00:46.835+1030: 1306.601: [GC (Allocation Failure) [PSYoungGen: 1022208K->288K(1022976K)] 1053264K->31344K(3070976K), 0.0041332 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T18:00:54.211+1030: 1313.977: [GC (Allocation Failure) [PSYoungGen: 1022240K->288K(1022976K)] 1053296K->31344K(3070976K), 0.0024814 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:01:01.639+1030: 1321.405: [GC (Allocation Failure) [PSYoungGen: 1022240K->320K(1022976K)] 1053296K->31392K(3070976K), 0.0019072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:01:08.561+1030: 1328.327: [GC (Allocation Failure) [PSYoungGen: 1022272K->384K(1022976K)] 1053344K->31456K(3070976K), 0.0017317 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:01:15.710+1030: 1335.476: [GC (Allocation Failure) [PSYoungGen: 1022336K->352K(1022976K)] 1053408K->31424K(3070976K), 0.0025015 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:01:23.121+1030: 1342.887: [GC (Allocation Failure) [PSYoungGen: 1022304K->352K(1022976K)] 1053376K->31424K(3070976K), 0.0020206 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:01:30.420+1030: 1350.187: [GC (Allocation Failure) [PSYoungGen: 1022304K->352K(1022976K)] 1053376K->31424K(3070976K), 0.0047772 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:01:37.833+1030: 1357.599: [GC (Allocation Failure) [PSYoungGen: 1022304K->352K(1022976K)] 1053376K->31432K(3070976K), 0.0036630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:01:45.331+1030: 1365.098: [GC (Allocation Failure) [PSYoungGen: 1022304K->320K(1022976K)] 1053384K->31424K(3070976K), 0.0038722 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:01:52.255+1030: 1372.021: [GC (Allocation Failure) [PSYoungGen: 1022272K->320K(1022976K)] 1053376K->31440K(3070976K), 0.0038267 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:01:59.509+1030: 1379.276: [GC (Allocation Failure) [PSYoungGen: 1022272K->320K(1022976K)] 1053392K->31464K(3070976K), 0.0033982 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:02:06.506+1030: 1386.272: [GC (Allocation Failure) [PSYoungGen: 1022272K->288K(1022976K)] 1053416K->31480K(3070976K), 0.0047478 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:02:13.652+1030: 1393.419: [GC (Allocation Failure) [PSYoungGen: 1022240K->256K(1022976K)] 1053432K->31464K(3070976K), 0.0026267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:02:20.911+1030: 1400.677: [GC (Allocation Failure) [PSYoungGen: 1022208K->256K(1022976K)] 1053416K->31512K(3070976K), 0.0025385 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:02:28.286+1030: 1408.052: [GC (Allocation Failure) [PSYoungGen: 1022208K->512K(1022976K)] 1053464K->31825K(3070976K), 0.0020784 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T18:02:35.665+1030: 1415.432: [GC (Allocation Failure) [PSYoungGen: 1022464K->544K(1022976K)] 1053777K->31873K(3070976K), 0.0020264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:02:43.116+1030: 1422.883: [GC (Allocation Failure) [PSYoungGen: 1022496K->512K(1022976K)] 1053825K->31865K(3070976K), 0.0021262 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:02:50.578+1030: 1430.345: [GC (Allocation Failure) [PSYoungGen: 1022464K->512K(1022976K)] 1053817K->31905K(3070976K), 0.0019979 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:02:58.034+1030: 1437.801: [GC (Allocation Failure) [PSYoungGen: 1022464K->512K(1022976K)] 1053857K->31937K(3070976K), 0.0021110 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:03:05.196+1030: 1444.962: [GC (Allocation Failure) [PSYoungGen: 1022464K->576K(1022976K)] 1053889K->32009K(3070976K), 0.0019681 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:03:12.636+1030: 1452.403: [GC (Allocation Failure) [PSYoungGen: 1022528K->576K(1022976K)] 1053961K->32025K(3070976K), 0.0019357 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:03:20.220+1030: 1459.986: [GC (Allocation Failure) [PSYoungGen: 1022528K->608K(1022976K)] 1053977K->32065K(3070976K), 0.0020957 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:03:27.602+1030: 1467.369: [GC (Allocation Failure) [PSYoungGen: 1022560K->640K(1022976K)] 1054017K->32097K(3070976K), 0.0020008 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:03:34.629+1030: 1474.395: [GC (Allocation Failure) [PSYoungGen: 1022592K->608K(1022976K)] 1054049K->32065K(3070976K), 0.0045255 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
2021-03-16T18:03:42.069+1030: 1481.835: [GC (Allocation Failure) [PSYoungGen: 1022560K->672K(1022976K)] 1054017K->32129K(3070976K), 0.0026850 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:03:49.481+1030: 1489.247: [GC (Allocation Failure) [PSYoungGen: 1022624K->672K(1022976K)] 1054081K->32137K(3070976K), 0.0025955 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:03:56.787+1030: 1496.553: [GC (Allocation Failure) [PSYoungGen: 1022624K->672K(1022976K)] 1054089K->32169K(3070976K), 0.0019300 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:04:04.293+1030: 1504.060: [GC (Allocation Failure) [PSYoungGen: 1022624K->672K(1022976K)] 1054121K->32185K(3070976K), 0.0018911 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:04:11.842+1030: 1511.609: [GC (Allocation Failure) [PSYoungGen: 1022624K->736K(1022976K)] 1054137K->32257K(3070976K), 0.0032650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:04:19.368+1030: 1519.134: [GC (Allocation Failure) [PSYoungGen: 1022688K->480K(1022976K)] 1054209K->32321K(3070976K), 0.0038690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:04:26.867+1030: 1526.633: [GC (Allocation Failure) [PSYoungGen: 1022432K->512K(1022976K)] 1054273K->32385K(3070976K), 0.0024537 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T18:04:34.309+1030: 1534.075: [GC (Allocation Failure) [PSYoungGen: 1022464K->512K(1022976K)] 1054337K->32401K(3070976K), 0.0019470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:04:41.877+1030: 1541.644: [GC (Allocation Failure) [PSYoungGen: 1022464K->448K(1022976K)] 1054353K->32377K(3070976K), 0.0033654 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:04:49.373+1030: 1549.140: [GC (Allocation Failure) [PSYoungGen: 1022400K->480K(1022976K)] 1054329K->32425K(3070976K), 0.0027486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:04:56.716+1030: 1556.482: [GC (Allocation Failure) [PSYoungGen: 1022432K->735K(1022976K)] 1054377K->32736K(3070976K), 0.0044523 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T18:05:03.734+1030: 1563.500: [GC (Allocation Failure) [PSYoungGen: 1022687K->767K(1022976K)] 1054688K->32808K(3070976K), 0.0021501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:05:11.223+1030: 1570.990: [GC (Allocation Failure) [PSYoungGen: 1022719K->799K(1022976K)] 1054760K->32872K(3070976K), 0.0025697 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:05:18.639+1030: 1578.405: [GC (Allocation Failure) [PSYoungGen: 1022751K->799K(1022976K)] 1054824K->32896K(3070976K), 0.0020595 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:05:26.114+1030: 1585.880: [GC (Allocation Failure) [PSYoungGen: 1022751K->831K(1022976K)] 1054848K->32936K(3070976K), 0.0020801 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:05:33.628+1030: 1593.394: [GC (Allocation Failure) [PSYoungGen: 1022783K->863K(1021952K)] 1054888K->33000K(3069952K), 0.0021425 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2021-03-16T18:05:40.926+1030: 1600.692: [GC (Allocation Failure) [PSYoungGen: 1021791K->831K(1022464K)] 1053928K->32992K(3070464K), 0.0019164 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:05:48.311+1030: 1608.078: [GC (GCLocker Initiated GC) [PSYoungGen: 1021759K->831K(1022464K)] 1053928K->33048K(3070464K), 0.0018568 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:05:55.810+1030: 1615.576: [GC (Allocation Failure) [PSYoungGen: 1021759K->831K(1022464K)] 1053980K->33076K(3070464K), 0.0019452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:06:03.295+1030: 1623.061: [GC (Allocation Failure) [PSYoungGen: 1021759K->799K(1022464K)] 1054004K->33100K(3070464K), 0.0020722 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:06:10.877+1030: 1630.643: [GC (Allocation Failure) [PSYoungGen: 1021727K->831K(1022464K)] 1054028K->33204K(3070464K), 0.0021387 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:06:18.308+1030: 1638.075: [GC (Allocation Failure) [PSYoungGen: 1021759K->799K(1022464K)] 1054132K->33220K(3070464K), 0.0052227 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:06:25.808+1030: 1645.574: [GC (Allocation Failure) [PSYoungGen: 1021727K->799K(1022464K)] 1054148K->33236K(3070464K), 0.0019533 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:06:33.080+1030: 1652.846: [GC (Allocation Failure) [PSYoungGen: 1021727K->831K(1022464K)] 1054164K->33276K(3070464K), 0.0022911 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:06:40.076+1030: 1659.843: [GC (Allocation Failure) [PSYoungGen: 1021759K->831K(1022464K)] 1054204K->33292K(3070464K), 0.0019678 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T18:06:47.188+1030: 1666.954: [GC (Allocation Failure) [PSYoungGen: 1021759K->349K(1022464K)] 1054220K->32818K(3070464K), 0.0040264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:06:54.580+1030: 1674.347: [GC (Allocation Failure) [PSYoungGen: 1021277K->349K(1022464K)] 1053746K->32818K(3070464K), 0.0025323 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:07:01.946+1030: 1681.713: [GC (Allocation Failure) [PSYoungGen: 1021277K->349K(1022464K)] 1053746K->32818K(3070464K), 0.0025411 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:07:09.396+1030: 1689.162: [GC (Allocation Failure) [PSYoungGen: 1021277K->381K(1022464K)] 1053746K->32850K(3070464K), 0.0019881 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:07:16.786+1030: 1696.553: [GC (Allocation Failure) [PSYoungGen: 1021309K->381K(1022464K)] 1053778K->32850K(3070464K), 0.0019450 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T18:07:24.101+1030: 1703.867: [GC (Allocation Failure) [PSYoungGen: 1021309K->413K(1022464K)] 1053778K->32882K(3070464K), 0.0018587 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:07:31.562+1030: 1711.328: [GC (Allocation Failure) [PSYoungGen: 1021341K->448K(1022464K)] 1053810K->32917K(3070464K), 0.0021362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-03-16T18:07:39.087+1030: 1718.853: [GC (GCLocker Initiated GC) [PSYoungGen: 1021376K->477K(1022464K)] 1053855K->32964K(3070464K), 0.0021136 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-03-16T18:07:46.287+1030: 1726.053: [GC (Allocation Failure) [PSYoungGen: 1021405K->477K(1022976K)] 1053894K->32974K(3070976K), 0.0043774 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2021-03-16T18:07:53.742+1030: 1733.508: [GC (Allocation Failure) [PSYoungGen: 1021917K->509K(1022464K)] 1054414K->33014K(3070464K), 0.0019394 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-03-16T18:08:01.192+1030: 1740.958: [GC (Allocation Failure) [PSYoungGen: 1021949K->541K(1022976K)] 1054454K->33046K(3070976K), 0.0036329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
